customer_id,sex,is_married,event_time,email,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C10249,1,1,2024-05-02T13:43:28.486Z,bbaker@example.org,0,0,0,0,0,1,0.9130136986301369
C10250,0,0,2024-05-02T13:43:28.487Z,gvaldez@example.org,0,0,0,0,0,1,0.5253424657534247
C10251,1,1,2024-05-02T13:43:28.487Z,john03@example.org,0,1,0,0,0,0,0.9883561643835619
C10252,1,0,2024-05-02T13:43:28.488Z,william15@example.com,0,0,1,0,0,0,0.5410958904109588
C10253,1,1,2024-05-02T13:43:28.489Z,elizabethsharp@example.org,1,0,0,0,0,0,0.47671232876712333
C10254,1,0,2024-05-02T13:43:28.489Z,tracey30@example.org,0,0,1,0,0,0,0.308904109589041
C10255,0,1,2024-05-02T13:43:28.490Z,david49@example.org,0,0,0,0,0,1,0.9390410958904112
C10256,1,0,2024-05-02T13:43:28.490Z,yoderryan@example.net,1,0,0,0,0,0,0.6034246575342466
C10257,0,1,2024-05-02T13:43:28.491Z,lhuffman@example.com,0,1,0,0,0,0,0.6458904109589041
C10258,0,1,2024-05-02T13:43:28.492Z,ylee@example.net,0,0,1,0,0,0,0.23424657534246585
C10259,1,0,2024-05-02T13:43:28.492Z,ynorman@example.net,0,0,0,0,1,0,0.6013698630136988
C10260,0,0,2024-05-02T13:43:28.493Z,jennifersilva@example.com,0,0,0,1,0,0,0.5184931506849315
C10261,0,1,2024-05-02T13:43:28.494Z,beckalison@example.net,0,1,0,0,0,0,0.10821917808219172
C10262,1,1,2024-05-02T13:43:28.494Z,wangdavid@example.org,0,0,0,1,0,0,0.6095890410958904
C10263,0,1,2024-05-02T13:43:28.495Z,david71@example.com,0,1,0,0,0,0,0.7952054794520549
C10264,0,1,2024-05-02T13:43:28.495Z,uholder@example.org,0,0,0,1,0,0,0.24520547945205484
C10265,0,0,2024-05-02T13:43:28.496Z,zdunn@example.org,0,0,0,1,0,0,0.4876712328767123
C10266,0,0,2024-05-02T13:43:28.497Z,smithscott@example.net,0,0,0,0,0,1,0.010958904109588996
C10267,0,0,2024-05-02T13:43:28.497Z,swalton@example.org,0,0,1,0,0,0,0.7568493150684932
C10268,1,0,2024-05-02T13:43:28.498Z,sarah13@example.net,0,0,0,1,0,0,0.5684931506849316
C10269,0,1,2024-05-02T13:43:28.499Z,christian32@example.org,1,0,0,0,0,0,0.12465753424657544
C10270,1,0,2024-05-02T13:43:28.499Z,jandrews@example.org,0,1,0,0,0,0,0.3595890410958904
C10271,1,1,2024-05-02T13:43:28.500Z,gelliott@example.org,0,0,0,0,1,0,0.778082191780822
C10272,1,0,2024-05-02T13:43:28.501Z,john44@example.org,0,1,0,0,0,0,0.3102739726027397
C10273,0,1,2024-05-02T13:43:28.501Z,gibsonpatricia@example.org,0,0,1,0,0,0,0.020547945205479534
C10274,0,0,2024-05-02T13:43:28.502Z,megan06@example.org,0,0,0,0,0,1,0.22191780821917817
C10275,1,1,2024-05-02T13:43:28.503Z,randyjackson@example.org,1,0,0,0,0,0,0.18219178082191778
C10276,0,1,2024-05-02T13:43:28.503Z,glennkarla@example.com,1,0,0,0,0,0,0.45890410958904115
C10277,0,1,2024-05-02T13:43:28.504Z,randy72@example.org,0,0,0,1,0,0,0.9965753424657535
C10278,0,1,2024-05-02T13:43:28.504Z,jennifer49@example.org,0,0,1,0,0,0,0.6472602739726028
C10279,0,0,2024-05-02T13:43:28.505Z,friedmanbetty@example.net,0,0,0,1,0,0,0.17671232876712328
C10280,1,1,2024-05-02T13:43:28.506Z,lking@example.net,0,0,0,1,0,0,0.6075342465753424
C10281,1,0,2024-05-02T13:43:28.507Z,phernandez@example.com,0,1,0,0,0,0,0.513013698630137
C10282,0,1,2024-05-02T13:43:28.507Z,jillian85@example.com,0,1,0,0,0,0,0.27465753424657535
C10283,0,1,2024-05-02T13:43:28.508Z,andrew95@example.net,0,0,0,0,0,1,0.9232876712328766
C10284,1,1,2024-05-02T13:43:28.508Z,herbert09@example.net,1,0,0,0,0,0,0.776027397260274
C10285,1,0,2024-05-02T13:43:28.509Z,zjones@example.com,0,0,1,0,0,0,0.22739726027397267
C10286,0,0,2024-05-02T13:43:28.510Z,hshaw@example.com,0,0,0,0,0,1,0.19794520547945216
C10287,1,0,2024-05-02T13:43:28.510Z,ucarpenter@example.net,0,1,0,0,0,0,0.5520547945205481
C10288,0,1,2024-05-02T13:43:28.511Z,james06@example.net,0,0,0,0,0,1,0.821917808219178
C10289,1,0,2024-05-02T13:43:28.512Z,vaughnangela@example.org,1,0,0,0,0,0,0.2863013698630137
C10290,0,1,2024-05-02T13:43:28.512Z,reginaprice@example.com,0,0,0,0,0,1,0.4013698630136986
C10291,0,0,2024-05-02T13:43:28.513Z,agonzales@example.net,0,0,0,0,0,1,0.3527397260273972
C10292,1,1,2024-05-02T13:43:28.513Z,aaron73@example.org,0,0,0,0,1,0,0.20753424657534247
C10293,0,0,2024-05-02T13:43:28.514Z,angelica14@example.net,1,0,0,0,0,0,0.5815068493150686
C10294,1,0,2024-05-02T13:43:28.515Z,jenniferstewart@example.com,1,0,0,0,0,0,0.27328767123287667
C10295,0,1,2024-05-02T13:43:28.516Z,tflynn@example.org,0,0,0,0,0,1,0.37876712328767126
C10296,1,0,2024-05-02T13:43:28.516Z,ecarroll@example.net,1,0,0,0,0,0,0.7178082191780821
C10297,1,0,2024-05-02T13:43:28.517Z,hobbsmartha@example.net,0,0,0,0,0,1,0.8397260273972602
C10298,0,0,2024-05-02T13:43:28.517Z,wgarner@example.com,0,0,0,0,1,0,0.3287671232876712
C10299,0,0,2024-05-02T13:43:28.518Z,william47@example.org,0,1,0,0,0,0,0.6979452054794522
C10300,1,0,2024-05-02T13:43:28.519Z,oclark@example.net,0,0,1,0,0,0,0.3630136986301371
C10301,1,1,2024-05-02T13:43:28.519Z,bmaldonado@example.net,0,0,0,0,0,1,0.2712328767123289
C10302,0,0,2024-05-02T13:43:28.520Z,aprilporter@example.com,0,0,1,0,0,0,0.5890410958904111
C10303,0,1,2024-05-02T13:43:28.521Z,jcook@example.org,0,0,1,0,0,0,0.4308219178082191
C10304,1,1,2024-05-02T13:43:28.521Z,kstone@example.com,0,0,0,1,0,0,0.3123287671232877
C10305,0,0,2024-05-02T13:43:28.522Z,wallacekimberly@example.net,0,0,1,0,0,0,0.6719178082191781
C10306,1,1,2024-05-02T13:43:28.523Z,elizabethtaylor@example.org,0,0,1,0,0,0,0.7356164383561643
C10307,1,1,2024-05-02T13:43:28.523Z,adrake@example.org,0,0,0,1,0,0,0.26164383561643834
C10308,0,0,2024-05-02T13:43:28.524Z,joseph40@example.org,0,0,0,0,1,0,0.5041095890410958
C10309,0,0,2024-05-02T13:43:28.524Z,jallen@example.org,0,0,0,0,1,0,0.5356164383561643
C10310,1,1,2024-05-02T13:43:28.525Z,rodney34@example.com,0,0,0,1,0,0,0.8547945205479452
C10311,0,0,2024-05-02T13:43:28.526Z,jason76@example.com,0,0,0,1,0,0,0.3205479452054796
C10312,0,0,2024-05-02T13:43:28.526Z,gallen@example.net,1,0,0,0,0,0,0.7006849315068493
C10313,1,0,2024-05-02T13:43:28.527Z,virginia85@example.net,0,0,0,1,0,0,0.13972602739726026
C10314,0,1,2024-05-02T13:43:28.527Z,kristasanchez@example.net,0,0,1,0,0,0,0.9506849315068493
C10315,0,1,2024-05-02T13:43:28.528Z,james66@example.org,0,0,0,0,0,1,0.17739726027397262
C10316,1,0,2024-05-02T13:43:28.528Z,sherry02@example.net,0,1,0,0,0,0,0.18493150684931514
C10317,0,0,2024-05-02T13:43:28.529Z,dawn96@example.com,1,0,0,0,0,0,0.8664383561643836
C10318,1,1,2024-05-02T13:43:28.530Z,kyle70@example.com,0,0,0,0,0,1,0.6020547945205479
C10319,0,1,2024-05-02T13:43:28.530Z,kayla31@example.org,1,0,0,0,0,0,0.536986301369863
C10320,1,0,2024-05-02T13:43:28.531Z,michael25@example.net,0,0,0,0,1,0,0.16506849315068495
C10321,1,1,2024-05-02T13:43:28.531Z,robert64@example.net,0,1,0,0,0,0,0.6239726027397261
C10322,1,1,2024-05-02T13:43:28.532Z,ygill@example.com,0,1,0,0,0,0,0.4575342465753425
C10323,0,1,2024-05-02T13:43:28.533Z,haydenmonica@example.org,0,0,0,0,0,1,0.2842465753424659
C10324,0,1,2024-05-02T13:43:28.533Z,thomasalexis@example.com,0,0,0,0,1,0,0.7287671232876713
C10325,0,1,2024-05-02T13:43:28.534Z,tonylee@example.net,0,0,1,0,0,0,0.5979452054794521
C10326,1,0,2024-05-02T13:43:28.535Z,jennifer13@example.net,0,0,0,0,0,1,0.41164383561643847
C10327,1,1,2024-05-02T13:43:28.535Z,itaylor@example.com,0,0,1,0,0,0,0.6486301369863015
C10328,0,1,2024-05-02T13:43:28.536Z,garciarick@example.org,0,0,0,0,1,0,0.5993150684931507
C10329,0,0,2024-05-02T13:43:28.537Z,susan25@example.org,1,0,0,0,0,0,0.228082191780822
C10330,0,1,2024-05-02T13:43:28.537Z,thomasrodriguez@example.org,0,0,0,0,0,1,0.13150684931506862
C10331,1,0,2024-05-02T13:43:28.538Z,lauren56@example.com,0,0,0,0,1,0,0.2712328767123289
C10332,1,0,2024-05-02T13:43:28.539Z,alisonstrickland@example.net,1,0,0,0,0,0,0.29657534246575334
C10333,1,0,2024-05-02T13:43:28.540Z,hsmith@example.net,0,0,0,1,0,0,0.6095890410958904
C10334,1,0,2024-05-02T13:43:28.540Z,martinezmichelle@example.com,0,0,0,0,0,1,0.5
C10335,0,1,2024-05-02T13:43:28.541Z,melaniehall@example.org,1,0,0,0,0,0,0.40821917808219177
C10336,1,0,2024-05-02T13:43:28.541Z,rodriguezjose@example.com,1,0,0,0,0,0,0.5835616438356164
C10337,1,1,2024-05-02T13:43:28.542Z,jodi94@example.org,0,0,0,0,1,0,0.5520547945205481
C10338,0,0,2024-05-02T13:43:28.543Z,dianeking@example.com,1,0,0,0,0,0,0.19452054794520546
C10339,1,0,2024-05-02T13:43:28.544Z,taylordevin@example.org,0,0,0,1,0,0,0.28150684931506853
C10340,0,1,2024-05-02T13:43:28.544Z,bullockscott@example.com,0,0,0,0,0,1,0.37123287671232874
C10341,0,1,2024-05-02T13:43:28.545Z,smithcurtis@example.com,0,0,0,0,0,0,0.16506849315068495
C10342,0,1,2024-05-02T13:43:28.546Z,jcruz@example.net,0,0,0,1,0,0,0.2301369863013698
C10343,1,0,2024-05-02T13:43:28.546Z,kevinmorris@example.org,0,0,0,0,0,1,0.995890410958904
C10344,0,1,2024-05-02T13:43:28.547Z,brandon23@example.org,0,0,0,0,1,0,0.22123287671232883
C10345,0,1,2024-05-02T13:43:28.548Z,sarah69@example.net,0,0,0,0,1,0,0.18013698630136998
C10346,1,1,2024-05-02T13:43:28.548Z,dennisjoseph@example.net,0,0,0,1,0,0,0.9246575342465753
C10347,1,1,2024-05-02T13:43:28.549Z,julianhayes@example.net,0,1,0,0,0,0,0.011643835616438336
C10348,1,1,2024-05-02T13:43:28.550Z,gwilliams@example.org,0,1,0,0,0,0,0.37465753424657544
C10349,0,0,2024-05-02T13:43:28.551Z,mtownsend@example.com,0,0,1,0,0,0,0.8232876712328767
C10350,1,0,2024-05-02T13:43:28.551Z,nathaniel15@example.org,0,0,0,0,1,0,0.4575342465753425
C10351,1,0,2024-05-02T13:43:28.552Z,ashleykelly@example.org,0,0,0,0,0,1,0.33287671232876725
C10352,1,0,2024-05-02T13:43:28.552Z,stephenross@example.net,0,0,0,0,1,0,0.42945205479452064
C10353,0,1,2024-05-02T13:43:28.553Z,kimberlygonzalez@example.net,0,0,0,0,1,0,0.4328767123287671
C10354,0,0,2024-05-02T13:43:28.553Z,nrice@example.org,0,0,1,0,0,0,0.10684931506849327
C10355,1,0,2024-05-02T13:43:28.554Z,delliott@example.org,0,0,0,0,0,1,0.5582191780821919
C10356,0,0,2024-05-02T13:43:28.555Z,grussell@example.net,1,0,0,0,0,0,0.11917808219178094
C10357,1,1,2024-05-02T13:43:28.555Z,samantha45@example.net,0,0,0,0,0,1,0.8575342465753426
C10358,0,0,2024-05-02T13:43:28.556Z,erikamartin@example.com,0,0,1,0,0,0,0.45547945205479445
C10359,0,1,2024-05-02T13:43:28.557Z,dillonjones@example.net,0,1,0,0,0,0,0.7643835616438357
C10360,0,1,2024-05-02T13:43:28.557Z,christinejohnson@example.org,1,0,0,0,0,0,0.7109589041095892
C10361,0,0,2024-05-02T13:43:28.558Z,mariaford@example.net,0,0,1,0,0,0,0.7383561643835617
C10362,1,1,2024-05-02T13:43:28.559Z,cjohnson@example.org,1,0,0,0,0,0,0.10273972602739723
C10363,1,0,2024-05-02T13:43:28.559Z,jgould@example.net,1,0,0,0,0,0,0.510958904109589
C10364,0,1,2024-05-02T13:43:28.560Z,joshua98@example.net,0,0,0,1,0,0,0.978082191780822
C10365,0,1,2024-05-02T13:43:28.560Z,johnsoncaleb@example.net,0,0,0,0,0,1,0.3561643835616439
C10366,1,0,2024-05-02T13:43:28.561Z,joshuaball@example.net,0,0,1,0,0,0,0.5246575342465754
C10367,0,0,2024-05-02T13:43:28.562Z,rwilson@example.com,0,0,0,1,0,0,0.12876712328767126
C10368,1,1,2024-05-02T13:43:28.562Z,sandra68@example.net,0,0,0,0,1,0,0.17602739726027394
C10369,1,0,2024-05-02T13:43:28.563Z,stevenpatel@example.org,1,0,0,0,0,0,0.0691780821917809
C10370,1,0,2024-05-02T13:43:28.564Z,jessicaparker@example.com,0,0,0,1,0,0,0.3541095890410959
C10371,1,0,2024-05-02T13:43:28.564Z,olivia49@example.net,0,0,0,0,0,1,0.9582191780821918
C10372,0,0,2024-05-02T13:43:28.565Z,nancy91@example.org,0,0,0,0,1,0,0.5095890410958905
C10373,1,1,2024-05-02T13:43:28.566Z,joyceknox@example.org,0,0,0,0,1,0,0.3595890410958904
C10374,0,1,2024-05-02T13:43:28.566Z,pwatkins@example.org,1,0,0,0,0,0,0.6732876712328768
C10375,0,1,2024-05-02T13:43:28.567Z,jamie94@example.com,0,0,0,0,0,1,0.7287671232876713
C10376,0,1,2024-05-02T13:43:28.567Z,obradley@example.org,0,0,0,1,0,0,0.5116438356164383
C10377,0,0,2024-05-02T13:43:28.568Z,yangdavid@example.net,0,1,0,0,0,0,0.25958904109589054
C10378,0,1,2024-05-02T13:43:28.569Z,jennafox@example.com,0,0,0,0,1,0,0.47328767123287685
C10379,1,1,2024-05-02T13:43:28.569Z,lindaayers@example.net,0,0,0,1,0,0,0.4746575342465753
C10380,0,1,2024-05-02T13:43:28.570Z,wmartinez@example.net,0,0,1,0,0,0,0.3006849315068494
C10381,0,0,2024-05-02T13:43:28.571Z,jessicatorres@example.net,0,0,0,0,1,0,0.5773972602739725
C10382,1,0,2024-05-02T13:43:28.571Z,andrew41@example.net,0,0,0,0,0,1,0.5863013698630137
C10383,0,1,2024-05-02T13:43:28.572Z,ramirezjenny@example.net,1,0,0,0,0,0,0.5917808219178082
C10384,0,0,2024-05-02T13:43:28.573Z,andrewcontreras@example.com,1,0,0,0,0,0,0.6438356164383563
C10385,0,1,2024-05-02T13:43:28.573Z,thomasmichael@example.net,0,0,0,1,0,0,0.7575342465753425
C10386,1,0,2024-05-02T13:43:28.574Z,turnercraig@example.org,1,0,0,0,0,0,0.13767123287671246
C10387,1,1,2024-05-02T13:43:28.575Z,cortiz@example.com,0,0,0,0,0,1,0.7678082191780822
C10388,1,1,2024-05-02T13:43:28.575Z,leslie33@example.com,1,0,0,0,0,0,0.11917808219178094
C10389,1,0,2024-05-02T13:43:28.576Z,ritterkimberly@example.net,0,0,0,1,0,0,0.9513698630136989
C10390,0,0,2024-05-02T13:43:28.576Z,jaustin@example.com,0,0,0,0,0,1,0.4383561643835616
C10391,1,1,2024-05-02T13:43:28.577Z,scott44@example.net,0,0,0,0,0,1,0.4198630136986301
C10392,1,0,2024-05-02T13:43:28.578Z,christopher69@example.org,0,0,0,0,0,1,0.8034246575342465
C10393,0,0,2024-05-02T13:43:28.578Z,jeremiahharrington@example.org,0,0,0,1,0,0,0.6938356164383561
C10394,0,1,2024-05-02T13:43:28.579Z,schmittbrandy@example.net,0,0,0,0,0,1,0.046575342465753344
C10395,1,1,2024-05-02T13:43:28.580Z,shepardcameron@example.com,1,0,0,0,0,0,0.945205479452055
C10396,0,1,2024-05-02T13:43:28.580Z,mmcdonald@example.com,0,0,0,0,0,1,0.7287671232876713
C10397,0,1,2024-05-02T13:43:28.581Z,alexis84@example.com,0,0,0,1,0,0,0.15821917808219177
C10398,1,0,2024-05-02T13:43:28.582Z,tmoore@example.net,0,0,1,0,0,0,0.31986301369863024
C10399,1,0,2024-05-02T13:43:28.582Z,lrodriguez@example.org,1,0,0,0,0,0,0.5013698630136987
C10400,0,0,2024-05-02T13:43:28.583Z,frobertson@example.org,1,0,0,0,0,0,0.5561643835616439
C10401,0,1,2024-05-02T13:43:28.583Z,vcruz@example.net,0,0,0,0,0,1,0.3116438356164384
C10402,1,0,2024-05-02T13:43:28.584Z,kimberly54@example.com,0,0,1,0,0,0,0.978082191780822
C10403,1,1,2024-05-02T13:43:28.585Z,jennifer40@example.com,0,0,0,0,0,1,0.3410958904109589
C10404,0,0,2024-05-02T13:43:28.585Z,vasquezdaniel@example.net,1,0,0,0,0,0,0.08630136986301373
C10405,0,0,2024-05-02T13:43:28.586Z,halltiffany@example.org,0,0,0,0,1,0,0.2684931506849315
C10406,0,1,2024-05-02T13:43:28.587Z,erica28@example.org,0,1,0,0,0,0,0.5116438356164383
C10407,1,1,2024-05-02T13:43:28.587Z,nicolecarrillo@example.org,0,0,0,0,1,0,0.14246575342465762
C10408,1,1,2024-05-02T13:43:28.588Z,meghanlawson@example.org,0,0,0,0,0,1,0.03150684931506853
C10409,1,0,2024-05-02T13:43:28.589Z,sellersstephanie@example.org,1,0,0,0,0,0,0.8760273972602739
C10410,1,1,2024-05-02T13:43:28.589Z,derek83@example.com,0,0,0,0,1,0,0.33287671232876725
C10411,1,1,2024-05-02T13:43:28.590Z,danielle79@example.org,0,0,0,1,0,0,0.6602739726027398
C10412,1,1,2024-05-02T13:43:28.591Z,david21@example.net,0,0,0,0,1,0,0.3335616438356164
C10413,0,0,2024-05-02T13:43:28.591Z,brocha@example.com,0,1,0,0,0,0,0.6308219178082193
C10414,1,0,2024-05-02T13:43:28.592Z,joshua63@example.com,0,0,0,0,0,1,0.6691780821917808
C10415,0,0,2024-05-02T13:43:28.592Z,tracy22@example.com,0,0,0,0,0,1,0.9801369863013698
C10416,1,1,2024-05-02T13:43:28.593Z,walkerterry@example.net,0,0,1,0,0,0,0.3116438356164384
C10417,1,1,2024-05-02T13:43:28.593Z,michelle95@example.com,1,0,0,0,0,0,0.24863013698630132
C10418,0,1,2024-05-02T13:43:28.594Z,vguerrero@example.net,0,0,0,0,0,1,0.2226027397260275
C10419,0,0,2024-05-02T13:43:28.595Z,vthompson@example.net,0,0,0,0,1,0,0.5061643835616438
C10420,0,0,2024-05-02T13:43:28.596Z,michaelcardenas@example.org,1,0,0,0,0,0,0.6815068493150684
C10421,1,0,2024-05-02T13:43:28.596Z,olutz@example.net,0,0,0,1,0,0,0.6815068493150684
C10422,1,1,2024-05-02T13:43:28.597Z,taylorgeorge@example.com,0,0,0,0,0,1,0.8739726027397261
C10423,0,1,2024-05-02T13:43:28.598Z,angelicasantos@example.net,1,0,0,0,0,0,0.10821917808219172
C10424,0,0,2024-05-02T13:43:28.598Z,adamguzman@example.net,0,0,0,0,0,1,0.24794520547945198
C10425,1,1,2024-05-02T13:43:28.599Z,matthewgray@example.com,0,0,0,1,0,0,0.513013698630137
C10426,1,0,2024-05-02T13:43:28.600Z,ryantaylor@example.net,0,0,1,0,0,0,0.008904109589041198
C10427,0,1,2024-05-02T13:43:28.601Z,lisawilson@example.net,0,0,0,0,0,1,0.4616438356164383
C10428,0,0,2024-05-02T13:43:28.601Z,sydney80@example.org,0,0,0,0,0,1,0.2541095890410958
C10429,0,0,2024-05-02T13:43:28.602Z,pgraham@example.net,0,0,0,0,0,1,0.2356164383561643
C10430,1,1,2024-05-02T13:43:28.602Z,edawson@example.com,0,1,0,0,0,0,0.284931506849315
C10431,1,0,2024-05-02T13:43:28.603Z,crodriguez@example.com,0,0,0,0,0,1,0.22191780821917817
C10432,0,1,2024-05-02T13:43:28.604Z,drew15@example.net,0,1,0,0,0,0,0.02876712328767117
C10433,1,1,2024-05-02T13:43:28.604Z,warebrandy@example.com,0,0,1,0,0,0,0.4438356164383561
C10434,0,1,2024-05-02T13:43:28.605Z,colleen59@example.net,0,0,0,1,0,0,0.6089041095890411
C10435,1,1,2024-05-02T13:43:28.606Z,brookestewart@example.org,0,0,0,0,1,0,0.35684931506849327
C10436,1,1,2024-05-02T13:43:28.606Z,tperkins@example.org,1,0,0,0,0,0,0.6020547945205479
C10437,1,1,2024-05-02T13:43:28.607Z,jenniferhuynh@example.com,1,0,0,0,0,0,0.10205479452054789
C10438,1,1,2024-05-02T13:43:28.607Z,gutierrezlori@example.com,0,0,0,0,1,0,0.17054794520547945
C10439,1,0,2024-05-02T13:43:28.608Z,brownlisa@example.net,0,1,0,0,0,0,0.8369863013698631
C10440,0,1,2024-05-02T13:43:28.609Z,susanfitzpatrick@example.com,0,0,0,0,0,0,0.4184931506849314
C10441,1,1,2024-05-02T13:43:28.610Z,jbrown@example.org,0,0,1,0,0,0,0.6952054794520548
C10442,0,0,2024-05-02T13:43:28.610Z,xjones@example.com,0,1,0,0,0,0,0.6054794520547946
C10443,0,0,2024-05-02T13:43:28.611Z,brittany78@example.net,0,0,1,0,0,0,0.7123287671232876
C10444,0,1,2024-05-02T13:43:28.611Z,catherine33@example.net,0,0,0,0,0,1,0.9623287671232879
C10445,0,0,2024-05-02T13:43:28.612Z,jessebailey@example.net,0,1,0,0,0,0,0.6794520547945206
C10446,1,1,2024-05-02T13:43:28.613Z,andrewsjonathan@example.org,0,0,0,0,1,0,0.5164383561643835
C10447,1,0,2024-05-02T13:43:28.614Z,jennifer93@example.com,0,0,0,1,0,0,0.4287671232876713
C10448,1,0,2024-05-02T13:43:28.614Z,walkercynthia@example.org,0,0,0,1,0,0,0.40616438356164397
C10449,1,1,2024-05-02T13:43:28.615Z,hsmith@example.net,0,0,0,0,0,1,0.14657534246575343
C10450,0,0,2024-05-02T13:43:28.616Z,daviesandrea@example.com,0,0,0,0,1,0,0.43904109589041096
C10451,1,1,2024-05-02T13:43:28.616Z,jonesadam@example.org,0,0,0,0,1,0,0.15410958904109595
C10452,0,1,2024-05-02T13:43:28.617Z,uknight@example.net,0,0,0,0,1,0,0.19794520547945216
C10453,1,1,2024-05-02T13:43:28.617Z,miguel54@example.net,0,0,0,0,0,0,0.760958904109589
C10454,1,0,2024-05-02T13:43:28.618Z,vasquezcharles@example.com,0,0,0,0,0,1,0.5410958904109588
C10455,1,1,2024-05-02T13:43:28.619Z,ingramjoseph@example.com,0,1,0,0,0,0,0.5575342465753426
C10456,0,1,2024-05-02T13:43:28.620Z,zflores@example.org,0,0,0,0,0,1,0.3630136986301371
C10457,1,0,2024-05-02T13:43:28.620Z,pattyjones@example.net,0,0,0,0,0,0,0.023972602739726012
C10458,1,0,2024-05-02T13:43:28.621Z,tray@example.net,0,1,0,0,0,0,0.03835616438356171
C10459,1,1,2024-05-02T13:43:28.621Z,carolyn89@example.net,1,0,0,0,0,0,0.9342465753424656
C10460,1,1,2024-05-02T13:43:28.622Z,christina70@example.net,0,0,0,0,0,1,0.8842465753424658
C10461,0,1,2024-05-02T13:43:28.623Z,nataliepeters@example.com,1,0,0,0,0,0,0.6500000000000001
C10462,0,1,2024-05-02T13:43:28.623Z,lindsayfrost@example.net,1,0,0,0,0,0,0.3178082191780822
C10463,1,1,2024-05-02T13:43:28.624Z,wilsonshelly@example.org,0,0,0,0,0,1,0.1513698630136986
C10464,1,0,2024-05-02T13:43:28.625Z,angelalove@example.com,0,0,0,0,0,1,0.8328767123287673
C10465,0,1,2024-05-02T13:43:28.625Z,ellisjohn@example.net,0,0,0,0,1,0,0.8712328767123287
C10466,1,1,2024-05-02T13:43:28.626Z,justin78@example.com,0,0,0,0,1,0,0.7863013698630137
C10467,0,0,2024-05-02T13:43:28.627Z,carlreyes@example.com,0,0,1,0,0,0,0.32397260273972606
C10468,0,1,2024-05-02T13:43:28.627Z,jason03@example.com,1,0,0,0,0,0,0.25068493150684934
C10469,1,1,2024-05-02T13:43:28.628Z,harrellchristopher@example.com,0,1,0,0,0,0,0.12739726027397258
C10470,0,1,2024-05-02T13:43:28.628Z,jday@example.org,1,0,0,0,0,0,0.05410958904109586
C10471,0,0,2024-05-02T13:43:28.629Z,sullivankyle@example.org,0,0,1,0,0,0,0.8500000000000001
C10472,1,1,2024-05-02T13:43:28.630Z,diana86@example.com,0,0,0,0,1,0,0.6500000000000001
C10473,0,0,2024-05-02T13:43:28.631Z,lpeterson@example.org,0,0,0,1,0,0,0.10821917808219172
C10474,0,0,2024-05-02T13:43:28.631Z,martinlaurie@example.org,0,0,0,1,0,0,0.5321917808219179
C10475,1,1,2024-05-02T13:43:28.632Z,smithkatherine@example.com,0,0,0,0,0,1,0.547945205479452
C10476,0,1,2024-05-02T13:43:28.633Z,zmitchell@example.org,0,1,0,0,0,0,0.8212328767123287
C10477,1,1,2024-05-02T13:43:28.633Z,matthewsoto@example.org,0,0,0,0,0,1,0.1294520547945206
C10478,0,0,2024-05-02T13:43:28.634Z,hendersonthomas@example.net,0,0,0,0,0,1,0.273972602739726
C10479,1,0,2024-05-02T13:43:28.635Z,angela13@example.org,0,0,0,0,1,0,0.22739726027397267
C10480,1,1,2024-05-02T13:43:28.635Z,sarah54@example.net,0,0,0,0,1,0,0.3705479452054794
C10481,0,0,2024-05-02T13:43:28.636Z,lisa73@example.org,0,0,0,0,1,0,0.8794520547945206
C10482,0,1,2024-05-02T13:43:28.637Z,jasonbond@example.net,0,0,0,0,1,0,0.6075342465753424
C10483,0,1,2024-05-02T13:43:28.637Z,hwyatt@example.org,0,0,0,1,0,0,0.7424657534246575
C10484,0,0,2024-05-02T13:43:28.638Z,jameswarner@example.net,1,0,0,0,0,0,0.21232876712328763
C10485,0,0,2024-05-02T13:43:28.638Z,ronald88@example.net,0,0,0,0,0,1,0.022602739726027332
C10486,0,1,2024-05-02T13:43:28.639Z,mcintoshdanielle@example.org,0,0,1,0,0,0,0.47534246575342465
C10487,1,1,2024-05-02T13:43:28.639Z,craig69@example.com,0,0,0,0,1,0,0.7191780821917808
C10488,0,0,2024-05-02T13:43:28.640Z,amckinney@example.com,1,0,0,0,0,0,0.32397260273972606
C10489,0,1,2024-05-02T13:43:28.641Z,christian53@example.org,0,0,0,1,0,0,0.47739726027397267
C10490,1,0,2024-05-02T13:43:28.641Z,ile@example.com,0,0,0,0,0,1,0.23082191780821915
C10491,0,0,2024-05-02T13:43:28.642Z,watsonrebecca@example.org,1,0,0,0,0,0,0.6945205479452055
C10492,1,0,2024-05-02T13:43:28.642Z,caleboconnell@example.org,0,0,0,0,1,0,0.9952054794520548
C10493,1,1,2024-05-02T13:43:28.643Z,linda95@example.org,0,0,0,0,0,1,0.06301369863013706
C10494,0,0,2024-05-02T13:43:28.644Z,dayrichard@example.net,0,0,0,0,1,0,0.7835616438356166
C10495,0,1,2024-05-02T13:43:28.645Z,timothywilliams@example.net,0,0,1,0,0,0,0.8438356164383563
C10496,0,1,2024-05-02T13:43:28.646Z,uashley@example.net,0,0,0,0,0,1,0.3191780821917809
C10497,1,1,2024-05-02T13:43:28.646Z,adam19@example.org,0,1,0,0,0,0,0.15547945205479463
C10498,0,1,2024-05-02T13:43:28.647Z,riverajonathan@example.net,0,0,0,0,0,1,0.9047945205479453
